location,temperature,categories,premise,hypothesis
outside,79,cool,It is 79 degrees fahrenheit outside.,It is cool outside.
outside,79,warm,It is 79 degrees fahrenheit outside.,It is warm outside.
outside,79,hot,It is 79 degrees fahrenheit outside.,It is hot outside.
outside,80,freezing,It is 80 degrees fahrenheit outside.,It is freezing outside.
outside,80,cold,It is 80 degrees fahrenheit outside.,It is cold outside.
outside,80,cool,It is 80 degrees fahrenheit outside.,It is cool outside.
outside,80,warm,It is 80 degrees fahrenheit outside.,It is warm outside.
outside,80,hot,It is 80 degrees fahrenheit outside.,It is hot outside.
outside,81,freezing,It is 81 degrees fahrenheit outside.,It is freezing outside.
outside,81,cold,It is 81 degrees fahrenheit outside.,It is cold outside.
outside,81,cool,It is 81 degrees fahrenheit outside.,It is cool outside.
outside,81,warm,It is 81 degrees fahrenheit outside.,It is warm outside.
outside,81,hot,It is 81 degrees fahrenheit outside.,It is hot outside.
outside,82,freezing,It is 82 degrees fahrenheit outside.,It is freezing outside.
outside,82,cold,It is 82 degrees fahrenheit outside.,It is cold outside.
outside,82,cool,It is 82 degrees fahrenheit outside.,It is cool outside.
outside,82,warm,It is 82 degrees fahrenheit outside.,It is warm outside.
outside,82,hot,It is 82 degrees fahrenheit outside.,It is hot outside.
outside,83,freezing,It is 83 degrees fahrenheit outside.,It is freezing outside.
outside,83,cold,It is 83 degrees fahrenheit outside.,It is cold outside.
outside,83,cool,It is 83 degrees fahrenheit outside.,It is cool outside.
outside,83,warm,It is 83 degrees fahrenheit outside.,It is warm outside.
outside,83,hot,It is 83 degrees fahrenheit outside.,It is hot outside.
outside,84,freezing,It is 84 degrees fahrenheit outside.,It is freezing outside.
outside,84,cold,It is 84 degrees fahrenheit outside.,It is cold outside.
outside,84,cool,It is 84 degrees fahrenheit outside.,It is cool outside.
outside,84,warm,It is 84 degrees fahrenheit outside.,It is warm outside.
outside,84,hot,It is 84 degrees fahrenheit outside.,It is hot outside.
outside,85,freezing,It is 85 degrees fahrenheit outside.,It is freezing outside.
outside,85,cold,It is 85 degrees fahrenheit outside.,It is cold outside.
outside,85,cool,It is 85 degrees fahrenheit outside.,It is cool outside.
outside,85,warm,It is 85 degrees fahrenheit outside.,It is warm outside.
outside,85,hot,It is 85 degrees fahrenheit outside.,It is hot outside.
outside,86,freezing,It is 86 degrees fahrenheit outside.,It is freezing outside.
outside,86,cold,It is 86 degrees fahrenheit outside.,It is cold outside.
outside,86,cool,It is 86 degrees fahrenheit outside.,It is cool outside.
outside,86,warm,It is 86 degrees fahrenheit outside.,It is warm outside.
outside,86,hot,It is 86 degrees fahrenheit outside.,It is hot outside.
outside,87,freezing,It is 87 degrees fahrenheit outside.,It is freezing outside.
outside,87,cold,It is 87 degrees fahrenheit outside.,It is cold outside.
outside,87,cool,It is 87 degrees fahrenheit outside.,It is cool outside.
outside,87,warm,It is 87 degrees fahrenheit outside.,It is warm outside.
outside,87,hot,It is 87 degrees fahrenheit outside.,It is hot outside.
outside,88,freezing,It is 88 degrees fahrenheit outside.,It is freezing outside.
outside,88,cold,It is 88 degrees fahrenheit outside.,It is cold outside.
outside,88,cool,It is 88 degrees fahrenheit outside.,It is cool outside.
outside,88,warm,It is 88 degrees fahrenheit outside.,It is warm outside.
outside,88,hot,It is 88 degrees fahrenheit outside.,It is hot outside.
outside,89,freezing,It is 89 degrees fahrenheit outside.,It is freezing outside.
outside,89,cold,It is 89 degrees fahrenheit outside.,It is cold outside.
outside,89,cool,It is 89 degrees fahrenheit outside.,It is cool outside.
outside,89,warm,It is 89 degrees fahrenheit outside.,It is warm outside.
outside,89,hot,It is 89 degrees fahrenheit outside.,It is hot outside.
outside,90,freezing,It is 90 degrees fahrenheit outside.,It is freezing outside.
outside,90,cold,It is 90 degrees fahrenheit outside.,It is cold outside.
outside,90,cool,It is 90 degrees fahrenheit outside.,It is cool outside.
outside,90,warm,It is 90 degrees fahrenheit outside.,It is warm outside.
outside,90,hot,It is 90 degrees fahrenheit outside.,It is hot outside.
outside,91,freezing,It is 91 degrees fahrenheit outside.,It is freezing outside.
outside,91,cold,It is 91 degrees fahrenheit outside.,It is cold outside.
outside,91,cool,It is 91 degrees fahrenheit outside.,It is cool outside.
outside,91,warm,It is 91 degrees fahrenheit outside.,It is warm outside.
outside,91,hot,It is 91 degrees fahrenheit outside.,It is hot outside.
outside,92,freezing,It is 92 degrees fahrenheit outside.,It is freezing outside.
outside,92,cold,It is 92 degrees fahrenheit outside.,It is cold outside.
outside,92,cool,It is 92 degrees fahrenheit outside.,It is cool outside.
outside,92,warm,It is 92 degrees fahrenheit outside.,It is warm outside.
outside,92,hot,It is 92 degrees fahrenheit outside.,It is hot outside.
outside,93,freezing,It is 93 degrees fahrenheit outside.,It is freezing outside.
outside,93,cold,It is 93 degrees fahrenheit outside.,It is cold outside.
outside,93,cool,It is 93 degrees fahrenheit outside.,It is cool outside.
outside,93,warm,It is 93 degrees fahrenheit outside.,It is warm outside.
outside,93,hot,It is 93 degrees fahrenheit outside.,It is hot outside.
outside,94,freezing,It is 94 degrees fahrenheit outside.,It is freezing outside.
outside,94,cold,It is 94 degrees fahrenheit outside.,It is cold outside.
outside,94,cool,It is 94 degrees fahrenheit outside.,It is cool outside.
outside,94,warm,It is 94 degrees fahrenheit outside.,It is warm outside.
outside,94,hot,It is 94 degrees fahrenheit outside.,It is hot outside.
outside,95,freezing,It is 95 degrees fahrenheit outside.,It is freezing outside.
outside,95,cold,It is 95 degrees fahrenheit outside.,It is cold outside.
outside,95,cool,It is 95 degrees fahrenheit outside.,It is cool outside.
outside,95,warm,It is 95 degrees fahrenheit outside.,It is warm outside.
outside,95,hot,It is 95 degrees fahrenheit outside.,It is hot outside.
outside,96,freezing,It is 96 degrees fahrenheit outside.,It is freezing outside.
outside,96,cold,It is 96 degrees fahrenheit outside.,It is cold outside.
outside,96,cool,It is 96 degrees fahrenheit outside.,It is cool outside.
outside,96,warm,It is 96 degrees fahrenheit outside.,It is warm outside.
outside,96,hot,It is 96 degrees fahrenheit outside.,It is hot outside.
outside,97,freezing,It is 97 degrees fahrenheit outside.,It is freezing outside.
outside,97,cold,It is 97 degrees fahrenheit outside.,It is cold outside.
outside,97,cool,It is 97 degrees fahrenheit outside.,It is cool outside.
outside,97,warm,It is 97 degrees fahrenheit outside.,It is warm outside.
outside,97,hot,It is 97 degrees fahrenheit outside.,It is hot outside.
outside,98,freezing,It is 98 degrees fahrenheit outside.,It is freezing outside.
outside,98,cold,It is 98 degrees fahrenheit outside.,It is cold outside.
outside,98,cool,It is 98 degrees fahrenheit outside.,It is cool outside.
outside,98,warm,It is 98 degrees fahrenheit outside.,It is warm outside.
outside,98,hot,It is 98 degrees fahrenheit outside.,It is hot outside.
outside,99,freezing,It is 99 degrees fahrenheit outside.,It is freezing outside.
outside,99,cold,It is 99 degrees fahrenheit outside.,It is cold outside.
outside,99,cool,It is 99 degrees fahrenheit outside.,It is cool outside.
outside,99,warm,It is 99 degrees fahrenheit outside.,It is warm outside.
outside,99,hot,It is 99 degrees fahrenheit outside.,It is hot outside.
outside,100,freezing,It is 100 degrees fahrenheit outside.,It is freezing outside.
outside,100,cold,It is 100 degrees fahrenheit outside.,It is cold outside.
outside,100,cool,It is 100 degrees fahrenheit outside.,It is cool outside.
outside,100,warm,It is 100 degrees fahrenheit outside.,It is warm outside.
outside,100,hot,It is 100 degrees fahrenheit outside.,It is hot outside.
outside,101,freezing,It is 101 degrees fahrenheit outside.,It is freezing outside.
outside,101,cold,It is 101 degrees fahrenheit outside.,It is cold outside.
outside,101,cool,It is 101 degrees fahrenheit outside.,It is cool outside.
outside,101,warm,It is 101 degrees fahrenheit outside.,It is warm outside.
outside,101,hot,It is 101 degrees fahrenheit outside.,It is hot outside.
outside,102,freezing,It is 102 degrees fahrenheit outside.,It is freezing outside.
outside,102,cold,It is 102 degrees fahrenheit outside.,It is cold outside.
outside,102,cool,It is 102 degrees fahrenheit outside.,It is cool outside.
outside,102,warm,It is 102 degrees fahrenheit outside.,It is warm outside.
outside,102,hot,It is 102 degrees fahrenheit outside.,It is hot outside.
outside,103,freezing,It is 103 degrees fahrenheit outside.,It is freezing outside.
outside,103,cold,It is 103 degrees fahrenheit outside.,It is cold outside.
outside,103,cool,It is 103 degrees fahrenheit outside.,It is cool outside.
outside,103,warm,It is 103 degrees fahrenheit outside.,It is warm outside.
outside,103,hot,It is 103 degrees fahrenheit outside.,It is hot outside.
outside,104,freezing,It is 104 degrees fahrenheit outside.,It is freezing outside.
outside,104,cold,It is 104 degrees fahrenheit outside.,It is cold outside.
outside,104,cool,It is 104 degrees fahrenheit outside.,It is cool outside.
outside,104,warm,It is 104 degrees fahrenheit outside.,It is warm outside.
outside,104,hot,It is 104 degrees fahrenheit outside.,It is hot outside.
outside,105,freezing,It is 105 degrees fahrenheit outside.,It is freezing outside.
outside,105,cold,It is 105 degrees fahrenheit outside.,It is cold outside.
outside,105,cool,It is 105 degrees fahrenheit outside.,It is cool outside.
outside,105,warm,It is 105 degrees fahrenheit outside.,It is warm outside.
outside,105,hot,It is 105 degrees fahrenheit outside.,It is hot outside.
outside,106,freezing,It is 106 degrees fahrenheit outside.,It is freezing outside.
outside,106,cold,It is 106 degrees fahrenheit outside.,It is cold outside.
outside,106,cool,It is 106 degrees fahrenheit outside.,It is cool outside.
outside,106,warm,It is 106 degrees fahrenheit outside.,It is warm outside.
outside,106,hot,It is 106 degrees fahrenheit outside.,It is hot outside.
outside,107,freezing,It is 107 degrees fahrenheit outside.,It is freezing outside.
outside,107,cold,It is 107 degrees fahrenheit outside.,It is cold outside.
outside,107,cool,It is 107 degrees fahrenheit outside.,It is cool outside.
outside,107,warm,It is 107 degrees fahrenheit outside.,It is warm outside.
outside,107,hot,It is 107 degrees fahrenheit outside.,It is hot outside.
outside,108,freezing,It is 108 degrees fahrenheit outside.,It is freezing outside.
outside,108,cold,It is 108 degrees fahrenheit outside.,It is cold outside.
outside,108,cool,It is 108 degrees fahrenheit outside.,It is cool outside.
outside,108,warm,It is 108 degrees fahrenheit outside.,It is warm outside.
outside,108,hot,It is 108 degrees fahrenheit outside.,It is hot outside.
outside,109,freezing,It is 109 degrees fahrenheit outside.,It is freezing outside.
outside,109,cold,It is 109 degrees fahrenheit outside.,It is cold outside.
outside,109,cool,It is 109 degrees fahrenheit outside.,It is cool outside.
outside,109,warm,It is 109 degrees fahrenheit outside.,It is warm outside.
outside,109,hot,It is 109 degrees fahrenheit outside.,It is hot outside.
outside,110,freezing,It is 110 degrees fahrenheit outside.,It is freezing outside.
outside,110,cold,It is 110 degrees fahrenheit outside.,It is cold outside.
outside,110,cool,It is 110 degrees fahrenheit outside.,It is cool outside.
outside,110,warm,It is 110 degrees fahrenheit outside.,It is warm outside.
outside,110,hot,It is 110 degrees fahrenheit outside.,It is hot outside.
outside,111,freezing,It is 111 degrees fahrenheit outside.,It is freezing outside.
outside,111,cold,It is 111 degrees fahrenheit outside.,It is cold outside.
outside,111,cool,It is 111 degrees fahrenheit outside.,It is cool outside.
outside,111,warm,It is 111 degrees fahrenheit outside.,It is warm outside.
outside,111,hot,It is 111 degrees fahrenheit outside.,It is hot outside.
outside,112,freezing,It is 112 degrees fahrenheit outside.,It is freezing outside.
outside,112,cold,It is 112 degrees fahrenheit outside.,It is cold outside.
outside,112,cool,It is 112 degrees fahrenheit outside.,It is cool outside.
outside,112,warm,It is 112 degrees fahrenheit outside.,It is warm outside.
outside,112,hot,It is 112 degrees fahrenheit outside.,It is hot outside.
outside,113,freezing,It is 113 degrees fahrenheit outside.,It is freezing outside.
outside,113,cold,It is 113 degrees fahrenheit outside.,It is cold outside.
outside,113,cool,It is 113 degrees fahrenheit outside.,It is cool outside.
outside,113,warm,It is 113 degrees fahrenheit outside.,It is warm outside.
outside,113,hot,It is 113 degrees fahrenheit outside.,It is hot outside.
outside,114,freezing,It is 114 degrees fahrenheit outside.,It is freezing outside.
outside,114,cold,It is 114 degrees fahrenheit outside.,It is cold outside.
outside,114,cool,It is 114 degrees fahrenheit outside.,It is cool outside.
outside,114,warm,It is 114 degrees fahrenheit outside.,It is warm outside.
outside,114,hot,It is 114 degrees fahrenheit outside.,It is hot outside.
outside,115,freezing,It is 115 degrees fahrenheit outside.,It is freezing outside.
outside,115,cold,It is 115 degrees fahrenheit outside.,It is cold outside.
outside,115,cool,It is 115 degrees fahrenheit outside.,It is cool outside.
outside,115,warm,It is 115 degrees fahrenheit outside.,It is warm outside.
outside,115,hot,It is 115 degrees fahrenheit outside.,It is hot outside.
outside,116,freezing,It is 116 degrees fahrenheit outside.,It is freezing outside.
outside,116,cold,It is 116 degrees fahrenheit outside.,It is cold outside.
outside,116,cool,It is 116 degrees fahrenheit outside.,It is cool outside.
outside,116,warm,It is 116 degrees fahrenheit outside.,It is warm outside.
outside,116,hot,It is 116 degrees fahrenheit outside.,It is hot outside.
outside,117,freezing,It is 117 degrees fahrenheit outside.,It is freezing outside.
outside,117,cold,It is 117 degrees fahrenheit outside.,It is cold outside.
outside,117,cool,It is 117 degrees fahrenheit outside.,It is cool outside.
outside,117,warm,It is 117 degrees fahrenheit outside.,It is warm outside.
outside,117,hot,It is 117 degrees fahrenheit outside.,It is hot outside.
outside,118,freezing,It is 118 degrees fahrenheit outside.,It is freezing outside.
outside,118,cold,It is 118 degrees fahrenheit outside.,It is cold outside.
outside,118,cool,It is 118 degrees fahrenheit outside.,It is cool outside.
outside,118,warm,It is 118 degrees fahrenheit outside.,It is warm outside.
outside,118,hot,It is 118 degrees fahrenheit outside.,It is hot outside.
outside,119,freezing,It is 119 degrees fahrenheit outside.,It is freezing outside.
outside,119,cold,It is 119 degrees fahrenheit outside.,It is cold outside.
